#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
811805	860	5925	107308	111860	RP1-166H4.1	RP11-174I10.1	RUNX2	RB1	AML3|CBF-alpha-1|CBFA1|CCD|CCD1|CLCD|OSF-2|OSF2|PEA2aA|PEBP2aA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Thomas DM (2004)	15583032	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
814729	3398	5925	109624	111860	-	RP11-174I10.1	ID2	RB1	GIG8|ID2A|ID2H|bHLHb26	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Lasorella A (2000)	11034201	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
815864	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Hara E (1997)	9029153	9606	9606	Low Throughput	-	Phosphorylation	-	figure 3.	-	BIOGRID
816456	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816457	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816458	1018	5925	107453	111860	-	RP11-174I10.1	CDK3	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816459	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816460	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816461	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Connell-Crowley L (1997)	9190208	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
816514	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Co-crystal Structure	physical	Xiao B (2003)	12598654	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
816515	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Xiao B (2003)	12598654	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
816687	5925	1051	111860	107480	RP11-174I10.1	PP9092	RB1	CEBPB	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C/EBP-beta|IL6DBP|NF-IL6|TCF5	Affinity Capture-Western	physical	Wang J (2008)	18628207	9606	9606	Low Throughput	-	-	-	interaction disrupted by loss vitamin D3 differentiation signal	-	BIOGRID
817944	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Matsuura I (2004)	15241418	9606	9606	Low Throughput	-	Phosphorylation	-	CCND1	-	BIOGRID
817947	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Matsuura I (2004)	15241418	9606	9606	Low Throughput	-	Phosphorylation	-	CCNA2	-	BIOGRID
817967	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chen J (1996)	8756624	9606	9606	Low Throughput	-	Phosphorylation	-	CCNE1 and CCNA2	-	BIOGRID
817968	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chen J (1996)	8756624	9606	9606	Low Throughput	-	Phosphorylation	-	CCND1	-	BIOGRID
817987	8525	5925	114095	111860	-	RP11-174I10.1	DGKZ	RB1	DAGK5|DAGK6|DGK-ZETA|hDGKzeta	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Los AP (2006)	16286473	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
820446	5925	3630	111860	109842	RP11-174I10.1	-	RB1	INS	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	IDDM|IDDM1|IDDM2|ILPR|IRDN|MODY10	Co-purification	physical	Radulescu RT (1995)	7818556	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
820606	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kitagawa M (1996)	9003781	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
820607	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kitagawa M (1996)	9003781	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
820699	1051	5925	107480	111860	PP9092	RP11-174I10.1	CEBPB	RB1	C/EBP-beta|IL6DBP|NF-IL6|TCF5	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Chen PL (1996)	8552662	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
820700	1051	5925	107480	111860	PP9092	RP11-174I10.1	CEBPB	RB1	C/EBP-beta|IL6DBP|NF-IL6|TCF5	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Far Western	physical	Chen PL (1996)	8552662	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
820701	1051	5925	107480	111860	PP9092	RP11-174I10.1	CEBPB	RB1	C/EBP-beta|IL6DBP|NF-IL6|TCF5	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Chen PL (1996)	8552662	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
820702	5925	1051	111860	107480	RP11-174I10.1	PP9092	RB1	CEBPB	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C/EBP-beta|IL6DBP|NF-IL6|TCF5	Affinity Capture-Western	physical	Chen PL (1996)	8552662	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823042	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Two-hybrid	physical	Vidal M (1996)	8816798	9606	9606	Low Throughput	-	-	-	reverse 2-hybrid used	-	BIOGRID
823058	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Markham D (2006)	16374512	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823064	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Reconstituted Complex	physical	Markham D (2006)	16374512	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823065	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Markham D (2006)	16374512	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
823577	5925	8850	111860	114375	RP11-174I10.1	-	RB1	KAT2B	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Ianari A (2009)	19249677	9606	9606	Low Throughput	-	-	-	figure 1.	-	BIOGRID
823578	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Ianari A (2009)	19249677	9606	9606	Low Throughput	-	-	-	figure 1.|figure 5.	-	BIOGRID
823579	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Ianari A (2009)	19249677	9606	9606	Low Throughput	-	-	-	figure 1.	-	BIOGRID
823580	5925	121504	111860	125732	RP11-174I10.1	-	RB1	HIST4H4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	H4/p	Co-localization	physical	Ianari A (2009)	19249677	9606	9606	Low Throughput	-	-	-	figure 2. ChIP and re-ChIP.	-	BIOGRID
823581	5925	1871	111860	108203	RP11-174I10.1	RP1-177P22.2	RB1	E2F3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-3	Affinity Capture-Western	physical	Ianari A (2009)	19249677	9606	9606	Low Throughput	-	-	-	figure 5.	-	BIOGRID
823597	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Dhillon NK (2002)	12096339	9606	9606	Low Throughput	-	-	-	figure 5.	-	BIOGRID
825531	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Poon RY (1996)	8662825	9606	9606	Low Throughput	-	Phosphorylation	-	kinase activities diminished following UV irradiation	-	BIOGRID
830599	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Anders L (2011)	22094256	9606	9606	High Throughput|Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
830600	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Anders L (2011)	22094256	9606	9606	High Throughput|Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
834351	5925	3065	111860	109315	RP11-174I10.1	RP4-811H24.2	RB1	HDAC1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	GON-10|HD1|RPD3|RPD3L1	Reconstituted Complex	physical	Brehm A (1999)	10228159	9606	9606	Low Throughput	-	-	-	figure 5.	-	BIOGRID
835151	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gaiddon C (2003)	12676926	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
835152	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gaiddon C (2003)	12676926	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
835155	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gaiddon C (2003)	12676926	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
835156	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gaiddon C (2003)	12676926	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
835157	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Gaiddon C (2003)	12676926	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
835662	196	5925	106699	111860	-	RP11-174I10.1	AHR	RB1	bHLHe76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Two-hybrid	physical	Elferink CJ (2001)	11259609	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
835663	196	5925	106699	111860	-	RP11-174I10.1	AHR	RB1	bHLHe76	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Elferink CJ (2001)	11259609	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854173	3275	5925	109511	111860	-	RP11-174I10.1	PRMT2	RB1	HRMT1L1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Yoshimoto T (2006)	16616919	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854174	5925	3275	111860	109511	RP11-174I10.1	-	RB1	PRMT2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	HRMT1L1	Affinity Capture-Western	physical	Yoshimoto T (2006)	16616919	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854320	836	5925	107286	111860	-	RP11-174I10.1	CASP3	RB1	CPP32|CPP32B|SCA-1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854321	839	5925	107289	111860	-	RP11-174I10.1	CASP6	RB1	MCH2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854322	840	5925	107290	111860	RP11-211N11.6	RP11-174I10.1	CASP7	RB1	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854323	841	5925	107291	111860	-	RP11-174I10.1	CASP8	RB1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854324	842	5925	107292	111860	RP11-265F14.3	RP11-174I10.1	CASP9	RB1	APAF-3|APAF3|ICE-LAP6|MCH6|PPP1R56	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854325	843	5925	107293	111860	-	RP11-174I10.1	CASP10	RB1	ALPS2|FLICE2|MCH4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lemaire C (2005)	15735701	9606	9606	Low Throughput	-	Proteolytic Processing	-	figure 5.	-	BIOGRID
854357	5925	1386	111860	107776	RP11-174I10.1	-	RB1	ATF2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CRE-BP1|CREB-2|CREB2|HB16|TREB7	Affinity Capture-Western	physical	Li H (2001)	11566021	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854358	5925	1432	111860	107819	RP11-174I10.1	RP1-179N16.5	RB1	MAPK14	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	Affinity Capture-Western	physical	Li H (2001)	11566021	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854359	5925	5599	111860	111585	RP11-174I10.1	-	RB1	MAPK8	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	JNK|JNK-46|JNK1|JNK1A2|JNK21B1/2|PRKM8|SAPK1|SAPK1c	Affinity Capture-Western	physical	Li H (2001)	11566021	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854362	1386	5925	107776	111860	-	RP11-174I10.1	ATF2	RB1	CRE-BP1|CREB-2|CREB2|HB16|TREB7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Li H (2001)	11566021	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854463	5925	1870	111860	108202	RP11-174I10.1	-	RB1	E2F2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-2	Affinity Capture-Western	physical	Lees JA (1993)	8246996	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854464	5925	1871	111860	108203	RP11-174I10.1	RP1-177P22.2	RB1	E2F3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-3	Affinity Capture-Western	physical	Lees JA (1993)	8246996	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854465	1870	5925	108202	111860	-	RP11-174I10.1	E2F2	RB1	E2F-2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Lees JA (1993)	8246996	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854615	1025	5925	107459	111860	RP11-228B15.5	RP11-174I10.1	CDK9	RB1	C-2k|CDC2L4|CTK1|PITALRE|TAK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Garriga J (1996)	8870681	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
854617	1025	5925	107459	111860	RP11-228B15.5	RP11-174I10.1	CDK9	RB1	C-2k|CDC2L4|CTK1|PITALRE|TAK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Co-fractionation	physical	Garriga J (1996)	8870681	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
854726	836	5925	107286	111860	-	RP11-174I10.1	CASP3	RB1	CPP32|CPP32B|SCA-1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Fattman CL (2001)	11420704	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	-	BIOGRID
854727	840	5925	107290	111860	RP11-211N11.6	RP11-174I10.1	CASP7	RB1	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Fattman CL (2001)	11420704	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	-	BIOGRID
856587	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Seo DW (2006)	16326706	9606	9606	Low Throughput	-	-	-	phosphorylation of Rb decreased	-	BIOGRID
856588	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Seo DW (2006)	16326706	9606	9606	Low Throughput	-	-	-	phosphorylation of Rb decreased	-	BIOGRID
856694	7329	5925	113177	111860	LA16c-358B7.1	RP11-174I10.1	UBE2I	RB1	C358B7.1|P18|UBC9	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Ledl A (2005)	15806172	9606	9606	Low Throughput	-	Sumoylation	-	SUMOylation conjugation|level of pRB SUMOylation controlled via interaction with viral and cellular LxCxE-motif proteins	-	BIOGRID
856697	7329	5925	113177	111860	LA16c-358B7.1	RP11-174I10.1	UBE2I	RB1	C358B7.1|P18|UBC9	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Ledl A (2005)	15806172	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
856698	23741	5925	117243	111860	PNAS-22	RP11-174I10.1	EID1	RB1	C15orf3|CRI1|EID-1|IRO45620|PTD014|RBP21	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Ledl A (2005)	15806172	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857539	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Knudsen ES (1997)	9315635	9606	9606	Low Throughput	-	-	-	multiple phosphorylation events at exon 23 of RB inhibits binding to E2F-1	-	BIOGRID
857543	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Knudsen ES (1997)	9315635	9606	9606	Low Throughput	-	-	-	phosphorylated forms of Rb fail to interact with E2F-1	-	BIOGRID
857544	983	5925	107420	111860	-	RP11-174I10.1	CDK1	RB1	CDC2|CDC28A|P34CDC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Knudsen ES (1997)	9315635	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
857545	891	5925	107332	111860	-	RP11-174I10.1	CCNB1	RB1	CCNB	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Knudsen ES (1997)	9315635	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
857597	1053	5925	107482	111860	-	RP11-174I10.1	CEBPE	RB1	C/EBP-epsilon|CRP1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Gery S (2004)	12947005	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857598	5925	1053	111860	107482	RP11-174I10.1	-	RB1	CEBPE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C/EBP-epsilon|CRP1	Affinity Capture-Western	physical	Gery S (2004)	12947005	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857599	5925	1053	111860	107482	RP11-174I10.1	-	RB1	CEBPE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	C/EBP-epsilon|CRP1	Reconstituted Complex	physical	Gery S (2004)	12947005	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857602	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Gery S (2004)	12947005	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857603	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Gery S (2004)	12947005	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857732	28973	5925	118797	111860	DADB-129D20.6	RP11-174I10.1	MRPS18B	RB1	C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Kashuba E (2008)	18391203	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857733	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Kashuba E (2008)	18391203	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857734	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Kashuba E (2008)	18391203	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857750	892	5925	107333	111860	RP1-199J3.1	RP11-174I10.1	CCNC	RB1	CycC	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Ren S (2004)	15084261	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
857752	892	5925	107333	111860	RP1-199J3.1	RP11-174I10.1	CCNC	RB1	CycC	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Ren S (2004)	15084261	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
857753	1018	5925	107453	111860	-	RP11-174I10.1	CDK3	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Ren S (2004)	15084261	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
858237	12566	5925	198644	111860	-	RP11-174I10.1	Cdk2	RB1	A630093N05Rik	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Choi J (2006)	16627785	10090	9606	Low Throughput	-	Phosphorylation	-	interaction found to be calcium sensitive during the G1/S phase transition	-	BIOGRID
858264	5579	5925	111565	111860	-	RP11-174I10.1	PRKCB	RB1	PKC-beta|PKCB|PRKCB1|PRKCB2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Suzuma K (2002)	11805327	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
858479	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kabuta T (2013)	23543736	9606	9606	Low Throughput	-	Phosphorylation	-	UCH-L1 enhances kinase activity of CDK1, CDK4, and CDK5	-	BIOGRID
858722	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Lee B (2006)	16962592	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
859071	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Kossatz U (2006)	17053782	9606	9606	Low Throughput	-	Phosphorylation	-	CCND1	-	BIOGRID
859435	5925	7020	111860	112878	RP11-174I10.1	RP1-290I10.1	RB1	TFAP2A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	AP-2|AP-2alpha|AP2TF|BOFS|TFAP2	Reconstituted Complex	physical	Batsche E (1998)	9632747	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
859437	5925	7020	111860	112878	RP11-174I10.1	RP1-290I10.1	RB1	TFAP2A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	AP-2|AP-2alpha|AP2TF|BOFS|TFAP2	Affinity Capture-Western	physical	Batsche E (1998)	9632747	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
