marker	target	nA	nB	med.grpA	med.grpB	min.grpA	min.grpB	cles	wilcox.p	wilcox_fdr
CDKN2A_1029_ENSG00000147889	PRKAG3_ENSG00000115592	4	8	-3.075	-1.61	-4.35	-2.78	0.875	0.0242424242424242	0.580347689839472
CDKN2A_1029_ENSG00000147889	PRKAR1A_ENSG00000108946	4	8	-0.09	0.005	-1.67	-1.22	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	PRKAR1B_ENSG00000188191	4	8	0.065	-0.235	-0.92	-2.14	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	PRKAR2A_ENSG00000114302	4	8	0.465	0.285	-0.88	-0.84	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	PRKAR2B_ENSG00000005249	4	8	-1.67	-1.83	-2.59	-3.38	0.484375	0.567549691431994	0.988279840108938
CDKN2A_1029_ENSG00000147889	PRKCA_ENSG00000154229	4	8	-0.25	0.385	-0.5	-2.6	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	PRKCB_ENSG00000166501	4	8	-0.55	-0.22	-1.06	-0.93	0.75	0.100969900846986	0.728080808080808
CDKN2A_1029_ENSG00000147889	PRKCD_ENSG00000163932	4	8	-1.19	0.15	-1.76	-0.97	0.875	0.0242424242424242	0.580347689839472
CDKN2A_1029_ENSG00000147889	PRKCE_ENSG00000171132	4	8	1.04	0.795	-0.22	-2.08	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	PRKCG_ENSG00000126583	4	8	0.655	1.14	0.25	0.09	0.59375	0.335291447235305	0.852341597796142
CDKN2A_1029_ENSG00000147889	PRKCH_ENSG00000027075	4	8	-2.525	-1.22	-4.8	-2.71	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	PRKCI_ENSG00000163558	4	8	0.565	0.915	-1.1	-0.14	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	PKN1_ENSG00000123143	4	8	0.645	0.925	0.4	0.2	0.6875	0.174696855744921	0.763143058491896
CDKN2A_1029_ENSG00000147889	PKN2_ENSG00000065243	4	8	-0.39	-0.64	-0.72	-2.41	0.40625	0.724241145989106	1
CDKN2A_1029_ENSG00000147889	PRKD1_ENSG00000184304	4	8	-0.455	-0.3	-0.91	-1.78	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	PRKD3_ENSG00000115825	4	8	-0.64	-1.785	-1.69	-3.86	0.28125	0.892929292929293	1
CDKN2A_1029_ENSG00000147889	PRKCQ_ENSG00000065675	4	8	0.56	0.175	0.14	-0.29	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	PRKCSH_ENSG00000130175	4	8	0.11	0.175	-1.34	-1.49	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	PRKCZ_ENSG00000067606	4	8	-1.375	-0.795	-4.37	-2.82	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	PRKD2_ENSG00000105287	4	8	-0.265	-0.16	-1.72	-1.88	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	PRKDC_ENSG00000253729	4	8	-1.18	-0.025	-2.33	-1.13	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	PRKG1_ENSG00000185532	4	8	0.365	-0.09	-0.81	-0.59	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	PRKG2_ENSG00000138669	4	8	-0.835	-0.135	-2.18	-0.79	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	EIF2AK2_ENSG00000055332	4	8	0.505	0.215	-0.48	-1	0.3125	0.858585858585859	1
CDKN2A_1029_ENSG00000147889	WNK1_ENSG00000060237	4	8	-0.02	-0.12	-0.63	-2.19	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	WNK2_ENSG00000165238	4	8	0.25	0.52	-0.6	-0.57	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	WNK3_ENSG00000196632	4	8	0.125	-0.075	-2.17	-1.84	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	PRKX_ENSG00000183943	4	8	0.61	0.82	0.27	0.24	0.625	0.275758854010894	0.811363636363637
CDKN2A_1029_ENSG00000147889	PRKY_ENSG00000099725	4	8	-2.17	-1.04	-5.66	-2.15	0.765625	0.0867388180516603	0.728080808080808
CDKN2A_1029_ENSG00000147889	RP11.78H18.2_ENSG00000229817	4	8	-1.275	-0.81	-2.23	-1.9	0.765625	0.0867388180516603	0.728080808080808
CDKN2A_1029_ENSG00000147889	PRPS1_ENSG00000147224	4	8	0.115	-0.765	-0.31	-2.09	0.1875	0.963636363636364	1
CDKN2A_1029_ENSG00000147889	PRPS1L1_ENSG00000229937	4	8	0.105	0.535	-0.77	0.02	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	PRPS2_ENSG00000101911	4	8	0.79	1.025	0.56	0.09	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	PSKH1_ENSG00000159792	4	8	0.8	0.725	-0.25	0.01	0.5	0.53389698311206	0.95015912763432
CDKN2A_1029_ENSG00000147889	PSKH2_ENSG00000147613	4	8	0.185	-0.345	-0.74	-0.68	0.3125	0.865616223507883	1
CDKN2A_1029_ENSG00000147889	PTK2_ENSG00000169398	4	8	-0.73	-0.055	-0.94	-1.46	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	PTK2B_ENSG00000120899	4	8	-0.845	-0.35	-1.89	-1.5	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	PTK6_ENSG00000101213	4	8	0.335	0.56	-0.4	-0.01	0.640625	0.248075906610487	0.811363636363637
CDKN2A_1029_ENSG00000147889	PTK7_ENSG00000112655	4	8	-3.22	-2.835	-7.26	-4.64	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	TWF1_ENSG00000151239	4	8	0.305	0.87	-0.36	0.35	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	TWF2_ENSG00000247596	4	8	-0.58	-0.265	-1.17	-2.84	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	PXK_ENSG00000168297	4	8	-0.375	-1.06	-1.56	-2.31	0.1875	0.963636363636364	1
CDKN2A_1029_ENSG00000147889	ALDH18A1_ENSG00000059573	4	8	-1.62	0.42	-1.81	-0.3	1	0.00202020202020202	0.288484848484849
CDKN2A_1029_ENSG00000147889	RAF1_ENSG00000132155	4	8	0.575	0.51	-0.11	-0.94	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	MOK_ENSG00000080823	4	8	-0.09	-1.66	-1.2	-4.08	0.125	0.985858585858586	1
CDKN2A_1029_ENSG00000147889	RBKS_ENSG00000171174	4	8	0.975	1.295	0.48	0.06	0.8125	0.0545454545454545	0.695454545454545
CDKN2A_1029_ENSG00000147889	RELA_ENSG00000173039	4	8	-2.68	-2.265	-4.91	-4.5	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	RET_ENSG00000165731	4	8	0.11	0.295	-3.05	-0.81	0.609375	0.304879399612213	0.850327700480938
CDKN2A_1029_ENSG00000147889	RFK_ENSG00000135002	4	8	0.245	0.815	-0.33	0.09	0.875	0.0242424242424242	0.580347689839472
CDKN2A_1029_ENSG00000147889	TRIM27_ENSG00000215641_RFP	4	8	0.145	-0.325	0.09	-1.93	0.203125	0.955565356763677	1
CDKN2A_1029_ENSG00000147889	RIOK1_ENSG00000124784	4	8	-1.03	-0.285	-4.35	-1.25	0.8125	0.0545454545454545	0.695454545454545
CDKN2A_1029_ENSG00000147889	RIOK2_ENSG00000058729	4	8	-0.06	0.555	-1.14	0.07	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	RIOK3_ENSG00000101782	4	8	0.14	0.08	-0.41	-1.42	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	RIPK1_ENSG00000137275	4	8	0.37	-0.03	-0.69	-0.56	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	RIPK2_ENSG00000104312	4	8	0.655	0.255	0.57	-0.58	0	0.997502048520849	1
CDKN2A_1029_ENSG00000147889	RIPK3_ENSG00000129465	4	8	0.44	0.27	0.19	-0.33	0.34375	0.82530314425508	1
CDKN2A_1029_ENSG00000147889	RNASEL_ENSG00000135828	4	8	-0.12	-0.205	-0.65	-1.78	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	ROCK1_ENSG00000067900	4	8	0.39	0.41	-0.35	-0.05	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	ROCK2_ENSG00000134318	4	8	0.335	0.115	-1.67	-1.7	0.3125	0.858585858585859	1
CDKN2A_1029_ENSG00000147889	ROR1_ENSG00000185483	4	8	0.815	-0.03	0.68	-0.95	0.25	0.923232323232323	1
CDKN2A_1029_ENSG00000147889	ROR2_ENSG00000169071	4	8	0.09	-0.135	-2.24	-1.5	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	ROS1_ENSG00000047936	4	8	-1.795	-1.11	-4.57	-2.71	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	MST4_ENSG00000134602	4	8	0.94	1.03	0.55	-0.98	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	RPS6KA1_ENSG00000117676	4	8	-1.06	-0.64	-2.14	-1.34	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	RPS6KA2_ENSG00000071242	4	8	-1.42	-1.77	-3.42	-5.57	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	RPS6KA3_ENSG00000177189	4	8	0.565	0.815	0.27	-1.86	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	RPS6KA4_ENSG00000162302	4	8	0.09	-0.275	-1.18	-0.65	0.375	0.77805076709927	1
CDKN2A_1029_ENSG00000147889	RPS6KA5_ENSG00000100784	4	8	-0.44	-1.03	-1.64	-2.52	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	RPS6KA6_ENSG00000072133	4	8	0.54	0.48	0.32	0.04	0.453125	0.633176605588618	0.998365823843532
CDKN2A_1029_ENSG00000147889	RPS6KB1_ENSG00000108443	4	8	-0.075	-0.48	-1.33	-1.48	0.53125	0.46610301688794	0.917064220183487
CDKN2A_1029_ENSG00000147889	RPS6KB2_ENSG00000175634	4	8	-0.29	0.29	-0.45	-0.96	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	RPS6KC1_ENSG00000136643	4	8	-0.555	-0.085	-0.73	-0.54	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	RPS6KL1_ENSG00000198208	4	8	-1.64	-1.285	-2.33	-3.07	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	RYK_ENSG00000163785	4	8	0.74	0.915	0.48	0.21	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	MAST1_ENSG00000105613	4	8	-0.175	-0.17	-0.27	-1.69	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	SBK1_ENSG00000188322	4	8	-1.01	-0.07	-2.28	-2.17	0.90625	0.0141414141414141	0.513405238828966
CDKN2A_1029_ENSG00000147889	SKAP1_ENSG00000141293	4	8	0.29	0.85	0.08	-0.4	0.65625	0.221949232900729	0.785524030110016
CDKN2A_1029_ENSG00000147889	SCYL1_ENSG00000142186	4	8	0.745	1.005	0.4	0.71	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	SGK1_ENSG00000118515	4	8	1.075	1.175	0.76	0.51	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	SGK2_ENSG00000101049	4	8	-0.175	-0.41	-0.56	-1.3	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	C8orf44.SGK3_ENSG00000270024	4	8	0.015	0.315	-1.31	-0.64	0.625	0.275758854010894	0.811363636363637
CDKN2A_1029_ENSG00000147889	SIK2_ENSG00000170145	4	8	-1.65	-0.51	-2.7	-2.69	0.84375	0.0363636363636364	0.649837540036897
CDKN2A_1029_ENSG00000147889	SLK_ENSG00000065613	4	8	-0.04	0.45	-1.56	-1.42	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	SMG1_ENSG00000157106	4	8	-1.5	-1.125	-1.73	-2.65	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	NUAK2_ENSG00000163545	4	8	-0.615	-0.44	-2.09	-1.23	0.609375	0.304879399612213	0.850327700480938
CDKN2A_1029_ENSG00000147889	SIK1_ENSG00000142178	4	8	0.3	0.87	-0.18	-0.02	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	SNRK_ENSG00000163788	4	8	-1.125	-0.57	-3.01	-1.41	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	SPEG_ENSG00000072195	4	8	-0.885	-0.315	-2.19	-1.9	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	SPHK1_ENSG00000176170	4	8	-0.415	-0.425	-0.73	-1.47	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	SPHK2_ENSG00000063176	4	8	0.295	-0.26	-1.92	-1.39	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	SRC_ENSG00000197122	4	8	-0.04	0.32	-0.6	-0.24	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	SRMS_ENSG00000125508	4	8	-1.39	-1.645	-2.02	-3.14	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	SRP72_ENSG00000174780	4	8	-0.745	-0.225	-2.78	-1.95	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	SRPK1_ENSG00000096063	4	8	0.1	-0.085	-0.45	-1.3	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	SRPK2_ENSG00000135250	4	8	0.16	0.255	-0.2	-0.39	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	TSSK6_ENSG00000178093	4	8	-0.42	-0.7225	-0.75	-1.58	0.25	0.923232323232323	1
CDKN2A_1029_ENSG00000147889	STK10_ENSG00000072786	4	8	0.005	0.245	-0.15	-0.53	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	STK11_ENSG00000118046	4	8	-0.755	-0.61	-1.7	-2.15	0.515625	0.5	0.95015912763432
CDKN2A_1029_ENSG00000147889	STK16_ENSG00000115661	4	8	0.595	0.655	0.54	0.02	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	STK17A_ENSG00000164543	4	8	-0.85	-0.625	-2.37	-1.57	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	STK17B_ENSG00000081320	4	8	0.495	0.075	-0.24	-0.76	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	STK19_ENSG00000206342	4	8	-0.035	0.315	-0.97	-2.02	0.75	0.107070707070707	0.728080808080808
CDKN2A_1029_ENSG00000147889	DGCR14_ENSG00000100056	4	8	-0.235	-1.055	-0.76	-1.5	0.15625	0.975757575757576	1
CDKN2A_1029_ENSG00000147889	TSSK3_ENSG00000162526	4	8	-2.49	-0.92	-3.13	-1.84	1	0.00202020202020202	0.288484848484849
CDKN2A_1029_ENSG00000147889	TSSK1B_ENSG00000212122	4	8	1.09	0.96	0.055	0.61	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	SRPK3_ENSG00000184343	4	8	0.67	0.86	0.47	0.41	0.796875	0.0628533942309357	0.724389267120545
CDKN2A_1029_ENSG00000147889	STK24_ENSG00000102572	4	8	-0.025	-0.14	-0.54	-1.24	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	STK25_ENSG00000115694	4	8	0.03	-0.1	-0.49	-0.57	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	BRSK2_ENSG00000174672	4	8	0.395	0.725	0.34	0.34	0.71875	0.133118072241081	0.738802660753878
CDKN2A_1029_ENSG00000147889	STK3_ENSG00000104375	4	8	0.245	-0.09	-0.76	-0.54	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	STK31_ENSG00000196335	4	8	0.465	-0.055	-0.95	-0.86	0.265625	0.91326118194834	1
CDKN2A_1029_ENSG00000147889	STK32A_ENSG00000169302	4	8	0.685	0.095	-0.32	-0.31	0.296875	0.883168267521655	1
CDKN2A_1029_ENSG00000147889	STK32B_ENSG00000152953	4	8	0.305	0.48	-0.41	-0.52	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	STK32C_ENSG00000165752	4	8	0.34	0.56	-0.39	-0.23	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	STK33_ENSG00000130413	4	8	-2.205	-1.29	-4.2	-2.48	0.78125	0.0740628385505215	0.724389267120545
CDKN2A_1029_ENSG00000147889	STK35_ENSG00000125834	4	8	-0.505	-0.71	-1.27	-1.64	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	STK36_ENSG00000163482	4	8	0.38	0.15	0.1	-0.55	0.3125	0.865616223507883	1
CDKN2A_1029_ENSG00000147889	STK38_ENSG00000112079	4	8	-1.775	-0.635	-2.84	-2.19	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	STK38L_ENSG00000211455	4	8	-1.015	-0.17	-1.23	-1.7	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	STK39_ENSG00000198648	4	8	-3.33	-2.54	-4.43	-4.46	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	STK4_ENSG00000101109	4	8	0.575	0.675	0.3	-0.75	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	STYK1_ENSG00000060140	4	8	-1.08	-0.19	-2.4	-1.61	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	SYK_ENSG00000165025	4	8	-1.43	-0.83	-2.78	-2.18	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TAF1_ENSG00000147133	4	8	-1.39	-0.3	-2.78	-2.01	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	TAF1L_ENSG00000122728	4	8	-0.295	-0.06	-0.59	-1.51	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TAOK2_ENSG00000149930	4	8	0.705	0.8	-0.06	-0.82	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TBK1_ENSG00000183735	4	8	0.3	-0.365	-0.82	-1.67	0.25	0.925937161449478	1
CDKN2A_1029_ENSG00000147889	TEC_ENSG00000135605	4	8	0.835	0.83	0.23	-0.35	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	TEK_ENSG00000120156	4	8	0.655	0.52	0.38	-0.42	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	TESK1_ENSG00000107140	4	8	-1.17	-1.195	-3.31	-2.15	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	TESK2_ENSG00000070759	4	8	0.54	0.585	0.29	-0.53	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TEX14_ENSG00000121101	4	8	-0.585	-1.03	-3.41	-1.86	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	TGFBR1_ENSG00000106799	4	8	0.39	0.225	-0.06	-0.54	0.4375	0.664708552764695	0.999571710185555
CDKN2A_1029_ENSG00000147889	TGFBR2_ENSG00000163513	4	8	-0.97	-2.08	-2.14	-2.73	0.25	0.923232323232323	1
CDKN2A_1029_ENSG00000147889	TGFBR3_ENSG00000069702	4	8	0.385	0.35	0.3	-0.5	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	THNSL1_ENSG00000185875	4	8	0.745	0.78	0.28	-0.37	0.4375	0.658585858585859	0.998365823843532
CDKN2A_1029_ENSG00000147889	TJP2_ENSG00000119139	4	8	0.93	0.615	0.26	-0.56	0.40625	0.715151515151515	1
CDKN2A_1029_ENSG00000147889	TK2_ENSG00000166548	4	8	0.32	0.62	0.12	-1	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TLK1_ENSG00000198586	4	8	0.15	0.48	-0.01	-0.5	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	TLK2_ENSG00000146872	4	8	0.815	0.35	-0.09	-0.48	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	TNIK_ENSG00000154310	4	8	-0.39	0.24	-0.95	-0.71	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	TNK1_ENSG00000174292	4	8	-0.87	-0.425	-0.98	-0.93	0.78125	0.0740628385505215	0.724389267120545
CDKN2A_1029_ENSG00000147889	TNK2_ENSG00000061938	4	8	-1.325	-0.39	-2.38	-1.04	0.828125	0.0444346432363228	0.695454545454545
CDKN2A_1029_ENSG00000147889	FPGT.TNNI3K_ENSG00000259030	4	8	1.135	1.13	0.89	0.53	0.53125	0.46610301688794	0.917064220183487
CDKN2A_1029_ENSG00000147889	PBK_ENSG00000168078	4	8	0.505	0.385	0.39	0.02	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	TP53RK_ENSG00000172315	4	8	-1.645	-0.09	-3.42	-0.88	0.96875	0.00404040404040404	0.331628181543331
CDKN2A_1029_ENSG00000147889	TPK1_ENSG00000196511	4	8	-1.645	-1.845	-4.05	-3.54	0.46875	0.60071911849759	0.988279840108938
CDKN2A_1029_ENSG00000147889	TRIB1_ENSG00000173334	4	8	-0.755	0.245	-1.52	-0.19	1	0.00202020202020202	0.288484848484849
CDKN2A_1029_ENSG00000147889	TRIB2_ENSG00000071575	4	8	-2.215	-1.39	-4.04	-3.43	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	TRIB3_ENSG00000101255	4	8	-0.865	-0.14	-2.88	-1.32	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	TRIO_ENSG00000038382	4	8	0.465	0.625	-1.01	-0.19	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TRPM6_ENSG00000119121	4	8	0.38	0.79	0.02	-0.01	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	TRPM7_ENSG00000092439	4	8	0.17	0.28	-0.42	-2.1	0.53125	0.466666666666667	0.917064220183487
CDKN2A_1029_ENSG00000147889	TSKS_ENSG00000126467	4	8	0.235	0.515	-0.05	-1.71	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	TTBK1_ENSG00000146216	4	8	-0.77	-0.245	-3.61	-2.53	0.59375	0.341414141414141	0.852341597796142
CDKN2A_1029_ENSG00000147889	TTBK2_ENSG00000128881	4	8	-0.96	-0.61	-2.17	-1.51	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	TTK_ENSG00000112742	4	8	-1.95	-0.615	-3.16	-2.59	0.78125	0.0767676767676768	0.724389267120545
CDKN2A_1029_ENSG00000147889	TYK2_ENSG00000105397	4	8	0.405	0.11	-0.58	-0.92	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	TYRO3_ENSG00000092445	4	8	0.03	-0.155	-0.38	-0.74	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	UCK1_ENSG00000130717	4	8	-0.25	0.02	-0.8	-0.92	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	UHMK1_ENSG00000152332	4	8	-0.46	-0.06	-3.08	-0.93	0.625	0.284848484848485	0.811363636363637
CDKN2A_1029_ENSG00000147889	ULK1_ENSG00000177169	4	8	0.43	0.865	-0.55	0.35	0.84375	0.0363636363636364	0.649837540036897
CDKN2A_1029_ENSG00000147889	ULK2_ENSG00000083290	4	8	-0.3	-0.235	-2.2	-0.86	0.59375	0.335018820254708	0.852341597796142
CDKN2A_1029_ENSG00000147889	ULK4_ENSG00000168038	4	8	-0.055	-0.815	-1.76	-1.31	0.34375	0.816161616161616	1
CDKN2A_1029_ENSG00000147889	CMPK1_ENSG00000162368	4	8	0.095	-0.625	-0.67	-1.51	0.21875	0.945454545454545	1
CDKN2A_1029_ENSG00000147889	UCK2_ENSG00000143179	4	8	-0.01	0.155	-2.02	-1.06	0.5	0.533333333333333	0.95015912763432
CDKN2A_1029_ENSG00000147889	UCKL1_ENSG00000198276	4	8	0.93	0.845	0.64	0.18	0.375	0.76969696969697	1
CDKN2A_1029_ENSG00000147889	VRK1_ENSG00000100749	4	8	-0.71	-0.17	-1.83	-0.98	0.71875	0.141414141414141	0.738802660753878
CDKN2A_1029_ENSG00000147889	VRK2_ENSG00000028116	4	8	0.31	0.025	-0.58	-0.83	0.46875	0.595959595959596	0.988279840108938
CDKN2A_1029_ENSG00000147889	VRK3_ENSG00000105053	4	8	0.695	0.865	0.56	-0.13	0.59375	0.335018820254708	0.852341597796142
CDKN2A_1029_ENSG00000147889	WEE1_ENSG00000166483	4	8	-4.93	-3.62	-12.94	-5.3	0.65625	0.23030303030303	0.785524030110016
CDKN2A_1029_ENSG00000147889	WNK4_ENSG00000126562	4	8	-0.115	-0.26	-1.44	-1.02	0.5625	0.404040404040404	0.8996408996409
CDKN2A_1029_ENSG00000147889	XYLB_ENSG00000093217	4	8	0.42	0.775	0.2	-0.19	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	YES1_ENSG00000176105	4	8	-1.365	-0.475	-1.55	-2.42	0.6875	0.183838383838384	0.763143058491896
CDKN2A_1029_ENSG00000147889	MLTK_ENSG00000091436	4	8	0.855	0.965	0.52	0.36	0.65625	0.221949232900729	0.785524030110016
CDKN2A_1029_ENSG00000147889	ZAP70_ENSG00000115085	4	8	-1.095	-0.8	-2.02	-2.66	0.65625	0.23030303030303	0.785524030110016
CCND1_595_ENSG00000110092	AAK1_ENSG00000115977	4	8	-1.02	-0.695	-2.22	-1.94	0.59375	0.341414141414141	0.852341597796142
CCND1_595_ENSG00000110092	AATK_ENSG00000181409	4	8	0.085	-0.00999999999999998	-0.45	-1.94	0.40625	0.715151515151515	1
CCND1_595_ENSG00000110092	ABL1_ENSG00000097007	4	8	-0.315	-0.475	-0.57	-1.59	0.375	0.76969696969697	1
CCND1_595_ENSG00000110092	ABL2_ENSG00000143322	4	8	-0.635	-0.3	-1.7	-0.8	0.625	0.284848484848485	0.811363636363637
CCND1_595_ENSG00000110092	ACVR1_ENSG00000115170	4	8	0.315	0.56	-0.56	-1.81	0.6875	0.174696855744921	0.763143058491896
CCND1_595_ENSG00000110092	ACVR1B_ENSG00000135503	4	8	-0.605	-0.19	-1.2	-1.24	0.5625	0.404040404040404	0.8996408996409
CCND1_595_ENSG00000110092	ACVR1C_ENSG00000123612	4	8	0.53	0.58	0.16	-0.1	0.53125	0.466666666666667	0.917064220183487
CCND1_595_ENSG00000110092	ACVR2A_ENSG00000121989	4	8	0.9	0.355	0.09	0.03	0.25	0.925937161449478	1
